cluster_id,seller_count,total_orders_sum,gross_merchandise_value_sum,gross_merchandise_value_mean,avg_review_score_mean,late_rate_pct_mean,low_review_rate_pct_mean,freight_to_gmv_pct_mean,segment_name
0,607,82072.0,10577202.61,17425.3749752883,4.080993670474325,8.16087804973163,15.017156450850287,22.010633429034097,High-Value Watchlist Sellers
1,1189,15579.0,2446683.73,2057.7659629941127,4.128946675414156,8.091986372806433,14.492997941696634,25.151218831151184,Emerging Sellers
